,title,link
205,"Good morning,When I insert inline citations, in some cases it appears the initials of the 1st author (e.g (C. J. Thompson & Hirschman, 1995); (M. K. O. Lee, Shi, Cheung, Lim, & Sia, 2011))...",https://service.elsevier.com/app/social/questions/detail/qid/430/kw/*/supporthub/mendeley/
206,I always get this message when I try to add any citation in word. I updated the mendeley desktop but no works.Please advise.,https://service.elsevier.com/app/social/questions/detail/qid/384/kw/*/supporthub/mendeley/
207,"Dear Sir or Madame,I have a problem with the Mendeley Cite instalation in the MS Office Word 2016. I try the instalation via your site https://www.mendeley.com/reference-management/mendeley-cite and...",https://service.elsevier.com/app/social/questions/detail/qid/459/kw/*/supporthub/mendeley/
208,Tengo un macbook pro y cuando abro la aplicación inesperadamente se cierra la aplicación. He probado a descargar varias veces y reinstalar el programa pero no me ha solucionado nada. Además antes de...,https://service.elsevier.com/app/social/questions/detail/qid/99/kw/*/supporthub/mendeley/
209,"Hello I have edited my citation reference style (i.e Angew Chem) to the way I required using CSL editor. My new edited citation style is imported/sent to Mendely Desktop now. But, I am still unable...",https://service.elsevier.com/app/social/questions/detail/qid/439/kw/*/supporthub/mendeley/
210,"Hello!I was wondering if you could consider adding new features to Mendeley desktop such as:Allow to get a list in word or excel format of variables of interest as DOI, PMID, other.Allow keeping a...",https://service.elsevier.com/app/social/questions/detail/qid/446/kw/*/supporthub/mendeley/
211,"The files associated with the references in a private group of Mendeley are no longer there. I can only see the files I added in my computer, but no one else in the group can have access to them...",https://service.elsevier.com/app/social/questions/detail/qid/445/kw/*/supporthub/mendeley/
212,"Hey,I just installed the new Mendeley Cite for Word but I am unable to sign (I already have the Mendeley desktop app). I click sign in, I write my info, I get an email to confirm my identity and when...",https://service.elsevier.com/app/social/questions/detail/qid/57/kw/*/supporthub/mendeley/
213,"I have word office program for mac version:16.34, I downloaded mendeley and installed but I can not use it. When I want to insert a citation,  An error appears on the screen like ""You have opened...",https://service.elsevier.com/app/social/questions/detail/qid/444/kw/*/supporthub/mendeley/
214,"I attempt to insert a citation from my library, and it presents with: File not found: System ( 53) in MendeleyPlugin.",https://service.elsevier.com/app/social/questions/detail/qid/253/kw/*/supporthub/mendeley/
215,Is there a way to make this kind of citation:DNA is useful.[1-3]intoDNA is useful.[1]with the bibliography entry [1] being:[1a][1b][1c]It would be really helpful to be able to change that in the CSL...,https://service.elsevier.com/app/social/questions/detail/qid/435/kw/*/supporthub/mendeley/
216,"Hello,---------------------------------------------------------------------------Question (now I know the solution, see Solution)I'm Mendeley user with many of references in my Mendeley library, but...",https://service.elsevier.com/app/social/questions/detail/qid/424/kw/*/supporthub/mendeley/
217,"Hello,Is there a way to add 'Translator' of books/documents in the details when entering a new citation into Mendeley?",https://service.elsevier.com/app/social/questions/detail/qid/15/kw/*/supporthub/mendeley/
218,"Hello, I have Macina Catalina version 10.15.2 installed and the desktop synchronization with the online version does not work for me and I cannot reinstall an earlier version on the mac. I would like...",https://service.elsevier.com/app/social/questions/detail/qid/365/kw/*/supporthub/mendeley/
219,"References syn fine, but not associated pdfs. I get this error ""Sorry, we had a problem syncing your library: There was an error processing your request. It has been logged (ID bd4bb3ca1a3c42f3)...",https://service.elsevier.com/app/social/questions/detail/qid/425/kw/*/supporthub/mendeley/
220,"i am not able to login mendeley desktop app, it shows incorrect password but as I login mendeley.com with the same password, it works there but not in the app.",https://service.elsevier.com/app/social/questions/detail/qid/418/kw/*/supporthub/mendeley/
221,"Hello, even the mendeley desktop shows that it is already plugged in MS-Word version 15.13.3 in MacBook Air but there is no option in the word file when I open it. What could be the issue",https://service.elsevier.com/app/social/questions/detail/qid/5/kw/*/supporthub/mendeley/
222,"Hi, I use Mendeley desktop and I saw this error message this morning and that never happened. "" Sorry, we had a problem syncing your library: <html> <head><title>502 Bad...",https://service.elsevier.com/app/social/questions/detail/qid/9/kw/*/supporthub/mendeley/
223,"Hello everyone, i have a document created with word plugin and now mendeley has upgraded it to Mendeley cite. I cannot use Mendeley cite and the plugin bar has been removed, so i cannot add...",https://service.elsevier.com/app/social/questions/detail/qid/412/kw/*/supporthub/mendeley/
224,Hello Mendelay! My name is Mårten and I'm a medicine student in Sweden. Currently writing my master's thesis and using Mendelay for citations.  I use microsoft office online with the mendelay cite...,https://service.elsevier.com/app/social/questions/detail/qid/409/kw/*/supporthub/mendeley/
225,I have a Mac OSX 10.8.5. How can I download a suitable version for my PC?Thank you,https://service.elsevier.com/app/social/questions/detail/qid/406/kw/*/supporthub/mendeley/
226,"Buenas noches, no me habia fijado que a partir de Enero, las citas en formato APPA las hace en ingles, aun cuando la pagina es en español.",https://service.elsevier.com/app/social/questions/detail/qid/404/kw/*/supporthub/mendeley/
227,"Good morning,I am a Mendeley Desktop user, and I tried to sync my library last week but a message alerted me that it was not possible because of some more generalized problem. I have syncronized it...",https://service.elsevier.com/app/social/questions/detail/qid/32/kw/*/supporthub/mendeley/
228,"and down goes my systematic review...Here's what happens: I work by categorizing each article, i.e. moving to appropriate folder. Now and then the number of files in a folder is drasticaly reduced...",https://service.elsevier.com/app/social/questions/detail/qid/403/kw/*/supporthub/mendeley/
229,"Hello,I have noticed that the version of Mendeley Cite available from the Office store is 1.7.0.0, last updated 9/25/2019https://appsource.microsoft.com/en-us/product/office/WA104382081However, the...",https://service.elsevier.com/app/social/questions/detail/qid/401/kw/*/supporthub/mendeley/
230,"Since Mendeley was forced to change the app to comply with existing browser settings, the web importer app is useless (at least using Firefox) - Firefox is used for the additional tracking safety. It...",https://service.elsevier.com/app/social/questions/detail/qid/402/kw/*/supporthub/mendeley/
231,Im looking to get verification that Mendeley doesn't work with Word version 16.33.  Is this true?,https://service.elsevier.com/app/social/questions/detail/qid/381/kw/*/supporthub/mendeley/
232,I utilize Word for Mac 2011. Which version of Mendeley desktop support support this Word versión? I can't include new references. Thanks,https://service.elsevier.com/app/social/questions/detail/qid/383/kw/*/supporthub/mendeley/
233,"Hi,Im using mendeley desktop and downloaded mendeley ref mngr, how can i link them both? Also, im using my personal email with mendeley desktop and my work email with mendeley ref manager, how can i...",https://service.elsevier.com/app/social/questions/detail/qid/400/kw/*/supporthub/mendeley/
234,NIH now requires PMCIDs on references. is there a way to do this in mendeley or is there no choice but to switch to a different citation manager?,https://service.elsevier.com/app/social/questions/detail/qid/399/kw/*/supporthub/mendeley/
235,"Hirecently I install the new mendeley cite, because the MS word plugin wasn´t working well. So when I want to keep working in a document, where i was using the ms word plugin, the new mendeley cite...",https://service.elsevier.com/app/social/questions/detail/qid/398/kw/*/supporthub/mendeley/
236,"OK, so I am working on different projects, and I have my work organised into folders. Most of my references have PDF's attached to them, so I am using File Organiser to keep copies on my hard drive...",https://service.elsevier.com/app/social/questions/detail/qid/397/kw/*/supporthub/mendeley/
237,"Hi there, i used mendeley desktop a week a go and today i tried to login again using mendeley desktop but i can't login, the error message said ""check your network conection"" i already check it many...",https://service.elsevier.com/app/social/questions/detail/qid/26/kw/*/supporthub/mendeley/
238,"Hi, I would like to install Mendeley desktop on a laptop. The current installation package seems to default to installing it for all users (Rather than a local installation); it also seems to default...",https://service.elsevier.com/app/social/questions/detail/qid/396/kw/*/supporthub/mendeley/
239,"Hello, I am currently using Mendeley Cite (and loving it!!) but I have one thing which is bugging me and not sure if there is a current solution or one is coming soon (also I might just be missing...",https://service.elsevier.com/app/social/questions/detail/qid/394/kw/*/supporthub/mendeley/
240,HelloMy mendeley desktop deleted my importante and valuable writen notes for a file.It is deleted from web mendeley too. Now how can I restore it?(I use the latest version of mendeley desktop.),https://service.elsevier.com/app/social/questions/detail/qid/393/kw/*/supporthub/mendeley/
241,"Next to the ""copy"" and ""highlight"", a great feature to be added to the PDF viewer in the Desktop version would be to give the option of searching for the selected test through a browser. Similar to...",https://service.elsevier.com/app/social/questions/detail/qid/391/kw/*/supporthub/mendeley/
242,"when I tried to cite ,it says host api is not found and library couldn't be syncronized.help me pls!",https://service.elsevier.com/app/social/questions/detail/qid/389/kw/*/supporthub/mendeley/
243,"Hello,I guess this is as much as a request as a question.I miss correspondance (especially email) as a reference type.At this moment, I am forced to use the ""generic"" type but even though I've filled...",https://service.elsevier.com/app/social/questions/detail/qid/388/kw/*/supporthub/mendeley/
244,"Hi,This is my problem: My publisher wants to use Chicago Style 16th edition, but cite in footnotes WITHOUT converting the subsequent footnotes into Ibid; instead, repeat the citation with Author last...",https://service.elsevier.com/app/social/questions/detail/qid/386/kw/*/supporthub/mendeley/
245,"estava funcionando o mendeley no meu word, de uma hora para outra não funciona mais. vou em instalar no word e aparece a mensagem em anexo",https://service.elsevier.com/app/social/questions/detail/qid/387/kw/*/supporthub/mendeley/
246,"Hello,My lab just recently made a private group which we then filled up with a bunch of relevant papers. In Mendeley Cite, it appears to only want to show references from my local library rather than...",https://service.elsevier.com/app/social/questions/detail/qid/385/kw/*/supporthub/mendeley/
247,"I recently added some new references in-text and the references can even be reflected in the reference section at the end of the document. However, the in-text numbering (Vancouver style) does not...",https://service.elsevier.com/app/social/questions/detail/qid/382/kw/*/supporthub/mendeley/
248,"I am using Mendeley. However, it has the 6th edition of APA citation and referencing style. So how can I update to use the 7th edition of APA style?",https://service.elsevier.com/app/social/questions/detail/qid/379/kw/*/supporthub/mendeley/
249,"When will there finally be an option to add more columns to ""Library as Table"" view (i.e. the main view in Mendeley Desktop). We need fields, such as Citation Key, Type of Work.Would be great if we...",https://service.elsevier.com/app/social/questions/detail/qid/208/kw/*/supporthub/mendeley/
250,"Hi, I've found that for some PDFs (often older ones), the Select Text tool (the arrow) will not highlight text correctly.  When there are two columns, the highlight spans across both columns as if...",https://service.elsevier.com/app/social/questions/detail/qid/377/kw/*/supporthub/mendeley/
251,"Sorry, could you help me? There is a problem connecting to mendeley.com to sync your library: Unable to send HTTP request to /annotations/ (0)It seems that I cannot sync my annotations now. Default...",https://service.elsevier.com/app/social/questions/detail/qid/375/kw/*/supporthub/mendeley/
252,HelloI'm doing a systematic review and I've been having this issue repeatedly where the number of documents in my library suddenly increases without me adding new ones. For example when I last opened...,https://service.elsevier.com/app/social/questions/detail/qid/373/kw/*/supporthub/mendeley/
253,Is there an APA 7th edition citation style that will correctly put article titles in sentence case (instead of capitalizing every word)? I've always had this issue with Mendeley APA6 style and was...,https://service.elsevier.com/app/social/questions/detail/qid/372/kw/*/supporthub/mendeley/
254,"File not found: System ( 53) in MendeleyPluginFor more help, please visit http://support.mendeley.comCitation manager not working",https://service.elsevier.com/app/social/questions/detail/qid/141/kw/*/supporthub/mendeley/
255,"I'm combining two documents each with references.When I copy and paste text with references, and then click on Mendeley refresh in the plug-in, MS Word closes without warning, closing all open...",https://service.elsevier.com/app/social/questions/detail/qid/371/kw/*/supporthub/mendeley/
256,"I encountered the below problem many times when synchronizing my library. I run Mendeley Desktop of version 1.19.5 on my mac Mojave. Any helps? Sorry, we had a problem syncing your library: There was...",https://service.elsevier.com/app/social/questions/detail/qid/364/kw/*/supporthub/mendeley/
257,"I can't log in to Mendeley Desktop although I'm able to do so on the website. Additionally, I found through the website that some references added last week (w/c 20 January 2020) have gone missing...",https://service.elsevier.com/app/social/questions/detail/qid/368/kw/*/supporthub/mendeley/
258,"I've used the Mendely plugin for LibreOffice to research, insert citations and to create a bibliography. That all works great.But when I create a pdf of my thesis, there are not clickable links to...",https://service.elsevier.com/app/social/questions/detail/qid/366/kw/*/supporthub/mendeley/
259,"I'm new here, and I need some help, please. How can I know which citation style to choose in Mendeley from all those thousands if I have only exemplary information as below?Or, which style is the...",https://service.elsevier.com/app/social/questions/detail/qid/362/kw/*/supporthub/mendeley/
260,"1 - Menu item File->Export  exports an empty bib-file.Tools->Options export works though, but2 - I can't disable the inclusion of the abstract to this bib file. There is a number of fields...",https://service.elsevier.com/app/social/questions/detail/qid/360/kw/*/supporthub/mendeley/
261,"Hello,How can I export my document without mendeley fields when I am working on Libreoffice ? The only export possibility from the plugin toolbar is ""Export MS Compatible Word"".Thank you in advance",https://service.elsevier.com/app/social/questions/detail/qid/359/kw/*/supporthub/mendeley/
262,"Hi, this concerns a feature request (or alternatively a how to questions if it is already possible) for mendeley on linux. Sometimes I hit F11 and enter full screen. When I want to change a program...",https://service.elsevier.com/app/social/questions/detail/qid/357/kw/*/supporthub/mendeley/
263,"Hi!How could I change font-style of ""et al."" to italic by Mendeley CSL in references like  (Trajano et al. 2017:5) the way that all the rest remains normal?Thank you.",https://service.elsevier.com/app/social/questions/detail/qid/324/kw/*/supporthub/mendeley/
264,"Hi,Recently something happened and some of my citations changed even though i did not change the style.For an example, it adds the first letter of the author when the referenced style needs to be...",https://service.elsevier.com/app/social/questions/detail/qid/337/kw/*/supporthub/mendeley/
265,"Hello -I have 3 manuscripts, each with its own bibliography and in-text citations.  I want to combine them, with the bodies following one after another and all bibliographies combined at the end.  Is...",https://service.elsevier.com/app/social/questions/detail/qid/343/kw/*/supporthub/mendeley/
266,"Hello,I have been a long time user of Mendeley and really love using it to manage all my references.  As a researcher, I am often looking at multiple papers at once.  For example, I might have...",https://service.elsevier.com/app/social/questions/detail/qid/342/kw/*/supporthub/mendeley/
267,I've migrated my library from Endnote to Mendeley. I would like to know if it is possible to manage the citations I already have in word (made with endnote) with Mendeley. Could you help me?,https://service.elsevier.com/app/social/questions/detail/qid/354/kw/*/supporthub/mendeley/
268,"Sorry, there was a problem syncing your library: Invalid format: ""2019"" is too short (through reference chain: com.mendeley.documents.api.Builder[""accessed""]). Error ID: fcS55rzBsWw",https://service.elsevier.com/app/social/questions/detail/qid/331/kw/*/supporthub/mendeley/
269,"hello, I had no problem in installation. after it has completed and i clicked on Mendeley to open it an error message came up. it said ""  the program cant start beacuse api-ms-crt-stdio-l1-1-0,dl is...",https://service.elsevier.com/app/social/questions/detail/qid/50/kw/*/supporthub/mendeley/
270,para poder instalar la ultima version de mendeley 1.19.5 desintalé la version anterior y perdí todos los documentos de mi desktop.Esta ultima versión tampoco la pude instalar y he tenido que instalar...,https://service.elsevier.com/app/social/questions/detail/qid/351/kw/*/supporthub/mendeley/
271,I have a problem with the signing-in to my account on my desktop Mendeley while I sign in normally to my Mendeley profile.,https://service.elsevier.com/app/social/questions/detail/qid/63/kw/*/supporthub/mendeley/
272,"I was trying to create a new style for a journal using CSL Editor based on the IEEE style. I changed from the Visual Editor to the Code Editor, but after editing the code there I could not find a...",https://service.elsevier.com/app/social/questions/detail/qid/347/kw/*/supporthub/mendeley/
273,How can I create my own reference style or change the current style in Mendeley.,https://service.elsevier.com/app/social/questions/detail/qid/329/kw/*/supporthub/mendeley/
274,"Hi, I use on my Mac(OS 10.14.6) Mendeley(1.19.4) combined with Microsoft Word(16.16.15). Therefore I installed the citation plugin successfully. Furthermore I set a preferred citation style. But...",https://service.elsevier.com/app/social/questions/detail/qid/120/kw/*/supporthub/mendeley/
275,How can i edit a citation with the new Mendeley cite on Word?,https://service.elsevier.com/app/social/questions/detail/qid/157/kw/*/supporthub/mendeley/
276,I have a 64-bit Windows on my new computer and I can't install desktop manager by just clicking on dowloaded app. What should I do to get Mendeley in use on my computer back? Thanks in advance for...,https://service.elsevier.com/app/social/questions/detail/qid/350/kw/*/supporthub/mendeley/
277,"Hello Mendeley team, I'm facing trouble at adding new cites to my thesis manuscript in Word, as they don't sync with the previous 102 references of my bibliography. Instead, all new cites I make are...",https://service.elsevier.com/app/social/questions/detail/qid/349/kw/*/supporthub/mendeley/
278,"Mendeley ranks In-text citation  ( the Same Author in the Same Year) wrongly. For example, Mendeley puts first (Author, 2019b) then put (Author, 2019a).  How to fix that?",https://service.elsevier.com/app/social/questions/detail/qid/348/kw/*/supporthub/mendeley/
279,"Dear Mendeley,What I want to do is importing Zotero database to mendeley, while maintaining Collection (Zotero calls folders as ""Collection"") structure.When I import my ""zotero.sqlite"" file to...",https://service.elsevier.com/app/social/questions/detail/qid/346/kw/*/supporthub/mendeley/
280,"The keyword I entered in the search box of mendeley desktop software in the word always produces a list of articles prioritizing the note, abstract, then author and title. In other words, if the list...",https://service.elsevier.com/app/social/questions/detail/qid/344/kw/*/supporthub/mendeley/
281,I have a problem:(CLS STYLE ERROR: reference with no printed form)how can I solve that?Thanks,https://service.elsevier.com/app/social/questions/detail/qid/341/kw/*/supporthub/mendeley/
282,"As of today, my mendeley cite add-in stopped working. When I open a blank page, I can load all my references and work normally. If I open a paper I am working on, which has several references that...",https://service.elsevier.com/app/social/questions/detail/qid/340/kw/*/supporthub/mendeley/
283,"How do I add more than one year in an entry?e.g. (Berger & Luckmann, 1991/1966)",https://service.elsevier.com/app/social/questions/detail/qid/332/kw/*/supporthub/mendeley/
284,"How can I cite the author's name out of the bracket like Abebe and Kebede proposed(2007) or when the author's name should appear outside of the bracket .Thanks,",https://service.elsevier.com/app/social/questions/detail/qid/339/kw/*/supporthub/mendeley/
285,"Hello,I have to work on different computer with different Office version (Office 2010 and Office 365). On the first one, Mendely MS word citation plug-in is installed, on the other one, it is...",https://service.elsevier.com/app/social/questions/detail/qid/338/kw/*/supporthub/mendeley/
286,I am helping a Mendeley user who wants to create duplicate references because they often need to add a number of 'Book section' entries in order to cite different chapters from an edited book. So...,https://service.elsevier.com/app/social/questions/detail/qid/321/kw/*/supporthub/mendeley/
287,"Hi,I need to I am currently working on a systematic review. For this purpose, I have reached a point where I need to cite more than 10 references. However, when exceeding 10 references in one...",https://service.elsevier.com/app/social/questions/detail/qid/70/kw/*/supporthub/mendeley/
288,"Hi, Recently I've installed Mendeley on my new computer, however when I downloaded Mendely Desktop and tried to login, it states that the password is incorrect....please help",https://service.elsevier.com/app/social/questions/detail/qid/309/kw/*/supporthub/mendeley/
289,"Hello. I can't connect to Mendeley desktop. It says: ""Details: Check your connection. If the problem persists contact support""  I am online on a stable connection. When I go to connection settings it...",https://service.elsevier.com/app/social/questions/detail/qid/303/kw/*/supporthub/mendeley/
290,"Hi, ı am not sing in, the app is caution '' Please check your connection setting. İf the problem persists, please contact support'' and I check connection, is ok why ı don't sing in descop app?",https://service.elsevier.com/app/social/questions/detail/qid/299/kw/*/supporthub/mendeley/
291,"When I click the insert bibliography button, this: {Bibliography} appears and then an error is shown:File not found: System ( 53) in MendeleyPluginFor more help, please visit...",https://service.elsevier.com/app/social/questions/detail/qid/271/kw/*/supporthub/mendeley/
292,"Sorry, there was a problem syncing your library: Invalid format: ""2016-04"" is too short (through reference chain: com.mendeley.documents.api.Builder[""accessed""]). Error ID: _Ft2UrqJDVc",https://service.elsevier.com/app/social/questions/detail/qid/297/kw/*/supporthub/mendeley/
293,"Can't find the reference that this is referring to: Sorry, there was a problem syncing your library: Invalid format: ""2019"" is too short (through reference chain...",https://service.elsevier.com/app/social/questions/detail/qid/273/kw/*/supporthub/mendeley/
294,"I am writing a report in Word in collaboration with other people and we need to ""track changes"" in Word.  We are using the Mendeley citation add-in.However, every time that we insert a new citation...",https://service.elsevier.com/app/social/questions/detail/qid/319/kw/*/supporthub/mendeley/
295,"I don't really know the words for it, but I was wondering if there was a way to add a 'reference' to the bibliography that does not come from a PDF in the library.  See below for an example1...",https://service.elsevier.com/app/social/questions/detail/qid/334/kw/*/supporthub/mendeley/
296,"Hi, I have error ""sorry, there was a problem installing the Mendeley word plugin"". help me, please.",https://service.elsevier.com/app/social/questions/detail/qid/318/kw/*/supporthub/mendeley/
297,"Hi!I know the advanced search feature has been removed due to low usage, but I don't see why this is a sufficient reason. If it worked, why delete it? Many people still need, at least from time to...",https://service.elsevier.com/app/social/questions/detail/qid/314/kw/*/supporthub/mendeley/
298,"Hi,I recently started using the 'Group' function to collab and share libraries. I find that if I write notes in the group, my colleagues can see them, but they can't see my 'private annotations'...",https://service.elsevier.com/app/social/questions/detail/qid/320/kw/*/supporthub/mendeley/
299,"Hello,I am looking to create a citation style that includes keywords/tags. I added the 'keyword' variable to a standard style (either directly or through a macro) but absolutely nothing shows up in...",https://service.elsevier.com/app/social/questions/detail/qid/336/kw/*/supporthub/mendeley/
300,HiI've been asked to export my refs to EndNote. Have tried to follow instructions but 'export' is not highlighted under the 'File' tab. Where did I go wrong? Thanks for your help. Anna,https://service.elsevier.com/app/social/questions/detail/qid/322/kw/*/supporthub/mendeley/
301,"My Mendeley Desktop faal to sync. ""Sorry, there was a problem syncing your library: SSL handshake failed The host name did not match any of the valid hosts for this certificate (Cert...",https://service.elsevier.com/app/social/questions/detail/qid/96/kw/*/supporthub/mendeley/
302,"I am using Mendeley Desktop 1.19 on Linux and when I start it up I get a message inviting me to update to version 1.19.4.  If I click Install it downloads the update (140MB), then asks me if I want...",https://service.elsevier.com/app/social/questions/detail/qid/333/kw/*/supporthub/mendeley/
303,"Please help.  I am using Mendeley for my Thesis and need assistance, if you can, in;I am manually inputting a book, following the steps, but Mendeley automatically changes the entry into something...",https://service.elsevier.com/app/social/questions/detail/qid/328/kw/*/supporthub/mendeley/
304,"Sorry, there was a problem syncing your library: Unique id 6152201e-603f-4c8e-83e2-d33ec60b43c2 has already been used to create a document.. Error ID: s8wnX3K5NYc",https://service.elsevier.com/app/social/questions/detail/qid/327/kw/*/supporthub/mendeley/
305,I am running the latest version of Windows 10 Home. Security software is IObit Advanced System Care Ultimate. My Mendeley Desktop client would not connect. This had been going on for at least 3...,https://service.elsevier.com/app/social/questions/detail/qid/326/kw/*/supporthub/mendeley/
306,"hi,If I create list of abbreviation by using mark citation, then I will have the following error:""citation/ bibliography is wrongly placed in index area, please delete the placed citation/...",https://service.elsevier.com/app/social/questions/detail/qid/325/kw/*/supporthub/mendeley/
307,"Sorry, there was a problem syncing your library: Invalid format: ""2019"" is too short (through reference chain: com.mendeley.documents.api.Builder[""accessed""]). Error ID: q1h09pVF-tE",https://service.elsevier.com/app/social/questions/detail/qid/323/kw/*/supporthub/mendeley/
308,"Sorry, we had a problem syncing your library: There was an error processing your request. It has been logged (ID a800aba9f6a42c95).. Error ID: RFG0rGXsKIk What can I do?",https://service.elsevier.com/app/social/questions/detail/qid/317/kw/*/supporthub/mendeley/
309,"Hi, In the current desktop version of Mendeley, it's possible to highlight citations and make a quick bibliography. Here are the steps=1. Sort folder by Author2. Highlight citations3. With citations...",https://service.elsevier.com/app/social/questions/detail/qid/95/kw/*/supporthub/mendeley/
310,"Once I opened Mendeley on my laptop, it showed 'system crash' and then shut down immediately. This issue has existed for two weeks. Anyone can help me?",https://service.elsevier.com/app/social/questions/detail/qid/124/kw/*/supporthub/mendeley/
311,"When i finish signing in,the system crashed.Then i can't use it!",https://service.elsevier.com/app/social/questions/detail/qid/93/kw/*/supporthub/mendeley/
312,"abaixei o aplicativo no computador, mas quando vou sincronizar com o word aparece que da erro, tentei inúmeras vezes e não dá certo, como faço para conseguir instalar corretamente?",https://service.elsevier.com/app/social/questions/detail/qid/125/kw/*/supporthub/mendeley/
313,"I was trying the duplicate tool, and saw that I a number of duplicated references. Only, when I was trying to add one of the duplicated references into word, I saw only one entrance. And when I was...",https://service.elsevier.com/app/social/questions/detail/qid/221/kw/*/supporthub/mendeley/
314,"Hello. I can't connect to Mendeley desktop.It says: ""Details: Check your connection. If the problem persists contact support""  I am online on a stable connection. When I go to connection settings it...",https://service.elsevier.com/app/social/questions/detail/qid/312/kw/*/supporthub/mendeley/
315,"hi, I try to use mendeley. however this report keep coming -Invalid procedure call or argument (5) in mendeley plugin  i already uninstall dan reinstall the tools, but it didnt solve the problem.FYI...",https://service.elsevier.com/app/social/questions/detail/qid/224/kw/*/supporthub/mendeley/
316,"i've downloaded and extracted the mendeley files for generic linux (I'm running cinnammon mint tina 19.2), and have followed the simple instructions but for some reason it is not seeing the...",https://service.elsevier.com/app/social/questions/detail/qid/308/kw/*/supporthub/mendeley/
317,"Hello, I've reinstalled my Mendeley on a new machine and now the size of the characters in the client are so small it's impossible to read them (see attachment). I've setup windows from the adjust...",https://service.elsevier.com/app/social/questions/detail/qid/307/kw/*/supporthub/mendeley/
318,"Hi,I have recently downloaded Mendeley desktop and created an account however when I go to sign in to Mendeley desktop it either says incorrect email/password or that there is an issue with...",https://service.elsevier.com/app/social/questions/detail/qid/306/kw/*/supporthub/mendeley/
319,Suggestion: Highlighted text should show up as an annotation under the notes tab. It can be of a different color or in a different category to distinguish it from other annotations.,https://service.elsevier.com/app/social/questions/detail/qid/77/kw/*/supporthub/mendeley/
320,"The possibility to sort publications by number of citations would be useful at least by counts given by PlumX Metrics Best regards, Mikelis",https://service.elsevier.com/app/social/questions/detail/qid/304/kw/*/supporthub/mendeley/
321,"Can you help me, please? ""Citeproc initialisation exception: TypeError: Unable to get property 'push' of undefined or null reference"". I do not know what I can do Thank you",https://service.elsevier.com/app/social/questions/detail/qid/86/kw/*/supporthub/mendeley/
322,When I attempt to login to the desktop app I recieve the message 'please check your connection settings. if the problem persists please contact support'. I have tried allowing the app through the...,https://service.elsevier.com/app/social/questions/detail/qid/280/kw/*/supporthub/mendeley/
323,I am using an edited Mendeley APA style. The university requires et al. in intext citation to be in italics. I have been tying to edit this style without success. Would you assist me how to perform...,https://service.elsevier.com/app/social/questions/detail/qid/170/kw/*/supporthub/mendeley/
324,"Hi,for my Master thesis, I am using Mendeley and want to cite in APA style. Now I found that if you use documents, which have been republished (for example updated guidelines) you will have to put...",https://service.elsevier.com/app/social/questions/detail/qid/214/kw/*/supporthub/mendeley/
325,"My MS word file was initially cited by Mendeley Desktop on my laptop (Dell Lattitude E7440). IPAD: I opened the file as mentioned earlier on my Ipad, but both the bibliography list and citation style...",https://service.elsevier.com/app/social/questions/detail/qid/276/kw/*/supporthub/mendeley/
326,Activation of Mendley reference Manager has visbly failed. I read this message in the top of the  Word page (fail of product activation). Any solution?,https://service.elsevier.com/app/social/questions/detail/qid/279/kw/*/supporthub/mendeley/
327,"I cannot log in to Mendeley after resetting it because I kept received a message said ""Sorry, there was a problem syncing your library: SOCKS version 5 protocol error"" what should I do please?",https://service.elsevier.com/app/social/questions/detail/qid/296/kw/*/supporthub/mendeley/
328,"Hello everyone,I have a question over which I am baffled that I can not find anyone already talking about in forums...I would like to sort my Mendeley database entries by publication type. For...",https://service.elsevier.com/app/social/questions/detail/qid/287/kw/*/supporthub/mendeley/
329,"Hi, I am getting the following error message ""Sorry, there was a problem syncing your library: Unique id 5eb05882-59a1-463c-a2ca-2f7b82989b47 has already been used to create a document. Error ID...",https://service.elsevier.com/app/social/questions/detail/qid/294/kw/*/supporthub/mendeley/
330,"I have plenty of comments or ""private annotations"" within my documents in Mendeley. Unfortunately I have not been able to search within those annotations since the only available function I can see...",https://service.elsevier.com/app/social/questions/detail/qid/290/kw/*/supporthub/mendeley/
331,"After I registered my account on the official website, I couldn't log in to the desktop client.",https://service.elsevier.com/app/social/questions/detail/qid/292/kw/*/supporthub/mendeley/
332,"Hello and happy new year @ll, how can I change language properties? I have to work in my home tongue. So I have to change the citations into my home tongue. That means that I do not need p for ""page""...",https://service.elsevier.com/app/social/questions/detail/qid/288/kw/*/supporthub/mendeley/
333,"Hi all,I'm a heavy Mendeley user, but the following question always bothers me and I have had tens of thousands of duplicated PDF files on my iCloud and multiple laptops because of that...Here is the...",https://service.elsevier.com/app/social/questions/detail/qid/289/kw/*/supporthub/mendeley/
334,"Hello? I m a Master student, I meet a problem on Mendeley desktop. i cant change or update the details of added document or a web page added manually (for instance I have no option to type the author...",https://service.elsevier.com/app/social/questions/detail/qid/283/kw/*/supporthub/mendeley/
335,while I open It says Mendeley Crash recovery and soon it will be closed,https://service.elsevier.com/app/social/questions/detail/qid/285/kw/*/supporthub/mendeley/
336,Dear Sir/Madam please I need help as I am a PhD student and I am strugling with Mendel and my computer is MacBook Air and I installed the software and also I contacted it to word by when I want to...,https://service.elsevier.com/app/social/questions/detail/qid/87/kw/*/supporthub/mendeley/
337,Is it possible to apply escape character to all fields except url?,https://service.elsevier.com/app/social/questions/detail/qid/286/kw/*/supporthub/mendeley/
